SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


16342	14396,539924000012	16342	14396,620144000015	16342	0	16342	-11786,276372000008	16342	-11786,229986000006	16342	0
16344	14396,588056000008	16344	14396,620144000015	16344	0	16344	-11786,245448000002	16344	-11786,229986000006	16344	0
16346	14396,59875200002	16346	14396,620144000015	16346	0	16346	-11786,248025000008	16346	-11786,229986000006	16346	0
16348	14396,55596800003	16348	14396,620144000015	16348	0	16348	-11786,258333000005	16348	-11786,229986000006	16348	0
16350	14396,55596800003	16350	14396,620144000015	16350	0	16350	-11786,273795000001	16350	-11786,229986000006	16350	0
16352	14396,588056000008	16352	14396,620144000015	16352	0	16352	-11786,24287100001	16352	-11786,229986000006	16352	0
16354	14396,678972000023	16354	14396,620144000015	16354	0	16354	-11786,268641000002	16354	-11786,229986000006	16354	0
16356	14396,55596800003	16356	14396,620144000015	16356	0	16356	-11786,237717000011	16356	-11786,229986000006	16356	0
16358	14396,51318400001	16358	14396,620144000015	16358	0	16358	-11786,235140000004	16358	-11786,229986000006	16358	0
16360	14396,534576000006	16360	14396,620144000015	16360	0	16360	-11786,229986000006	16360	-11786,229986000006	16360	0
16362	14396,582708000031	16362	14396,620144000015	16362	0	16362	-11786,253179000007	16362	-11786,229986000006	16362	0
16364	14396,59875200002	16364	14396,620144000015	16364	0	16364	-11786,232563000012	16364	-11786,229986000006	16364	0
16366	14396,636188000004	16366	14396,620144000015	16366	0	16366	-11786,268641000002	16366	-11786,229986000006	16366	0
16368	14396,545272000018	16368	14396,620144000015	16368	0	16368	-11786,237717000011	16368	-11786,229986000006	16368	0
16370	14396,572012000019	16370	14396,620144000015	16370	0	16370	-11786,240294000003	16370	-11786,229986000006	16370	0
16372	14396,582708000031	16372	14396,620144000015	16372	0	16372	-11786,263487000004	16372	-11786,229986000006	16372	0
16374	14396,609448000032	16374	14396,620144000015	16374	0	16374	-11786,232563000012	16374	-11786,229986000006	16374	0
16376	14396,625492000021	16376	14396,620144000015	16376	0	16376	-11786,229986000006	16376	-11786,229986000006	16376	0
16378	14396,497140000021	16378	14396,620144000015	16378	0	16378	-11786,24287100001	16378	-11786,229986000006	16378	0
16380	14396,534576000006	16380	14396,620144000015	16380	0	16380	-11786,222255	16380	-11786,229986000006	16380	0
16382	14396,609448000032	16382	14396,620144000015	16382	0	16382	-11786,24287100001	16382	-11786,229986000006	16382	0
16384	14396,64153600001	16384	14396,620144000015	16384	0	16384	-11786,196485000008	16384	-11786,229986000006	16384	0
16386	14396,529228000029	16386	14396,620144000015	16386	0	16386	-11786,229986000006	16386	-11786,229986000006	16386	0
16388	14396,507836000004	16388	14396,620144000015	16388	0	16388	-11786,237717000011	16388	-11786,229986000006	16388	0
16390	14396,51318400001	16390	14396,620144000015	16390	0	16390	-11786,232563000012	16390	-11786,229986000006	16390	0
16392	14396,539924000012	16392	14396,620144000015	16392	0	16392	-11786,245448000002	16392	-11786,229986000006	16392	0
16394	14396,59875200002	16394	14396,620144000015	16394	0	16394	-11786,271218000009	16394	-11786,229986000006	16394	0
16396	14396,523880000023	16396	14396,620144000015	16396	0	16396	-11786,263487000004	16396	-11786,229986000006	16396	0
16398	14396,529228000029	16398	14396,620144000015	16398	0	16398	-11786,229986000006	16398	-11786,229986000006	16398	0
16400	14396,588056000008	16400	14396,620144000015	16400	0	16400	-11786,248025000008	16400	-11786,229986000006	16400	0
16402	14396,449008000025	16402	14396,620144000015	16402	0	16402	-11786,222255	16402	-11786,229986000006	16402	0
16404	14396,59875200002	16404	14396,620144000015	16404	0	16404	-11786,245448000002	16404	-11786,229986000006	16404	0
16406	14396,550620000024	16406	14396,620144000015	16406	0	16406	-11786,29441100001	16406	-11786,229986000006	16406	0
16408	14396,630840000027	16408	14396,620144000015	16408	0	16408	-11786,258333000005	16408	-11786,229986000006	16408	0
16410	14396,518532000016	16410	14396,620144000015	16410	0	16410	-11786,222255	16410	-11786,229986000006	16410	0
16412	14396,561316000007	16412	14396,620144000015	16412	0	16412	-11786,24287100001	16412	-11786,229986000006	16412	0
16414	14396,55596800003	16414	14396,620144000015	16414	0	16414	-11786,263487000004	16414	-11786,229986000006	16414	0
16416	14396,588056000008	16416	14396,620144000015	16416	0	16416	-11786,253179000007	16416	-11786,229986000006	16416	0
16418	14396,545272000018	16418	14396,620144000015	16418	0	16418	-11786,248025000008	16418	-11786,229986000006	16418	0
16420	14396,561316000007	16420	14396,620144000015	16420	0	16420	-11786,26606400001	16420	-11786,229986000006	16420	0
16422	14396,577360000025	16422	14396,620144000015	16422	0	16422	-11786,273795000001	16422	-11786,229986000006	16422	0
16424	14396,625492000021	16424	14396,620144000015	16424	0	16424	-11786,224832000007	16424	-11786,229986000006	16424	0
16426	14396,673624000017	16426	14396,620144000015	16426	0	16426	-11786,258333000005	16426	-11786,229986000006	16426	0
16428	14396,577360000025	16428	14396,620144000015	16428	0	16428	-11786,271218000009	16428	-11786,229986000006	16428	0
16430	14396,582708000031	16430	14396,620144000015	16430	0	16430	-11786,209370000011	16430	-11786,229986000006	16430	0
16432	14396,529228000029	16432	14396,620144000015	16432	0	16432	-11786,232563000012	16432	-11786,229986000006	16432	0
16434	14396,630840000027	16434	14396,620144000015	16434	0	16434	-11786,250602	16434	-11786,229986000006	16434	0
16436	14396,47040000002	16436	14396,620144000015	16436	0	16436	-11786,224832000007	16436	-11786,229986000006	16436	0
16438	14396,507836000004	16438	14396,620144000015	16438	0	16438	-11786,263487000004	16438	-11786,229986000006	16438	0
16440	14396,561316000007	16440	14396,620144000015	16440	0	16440	-11786,211947000003	16440	-11786,229986000006	16440	0
16442	14396,550620000024	16442	14396,620144000015	16442	0	16442	-11786,237717000011	16442	-11786,229986000006	16442	0
16444	14396,593404000014	16444	14396,620144000015	16444	0	16444	-11786,219678000009	16444	-11786,229986000006	16444	0
16446	14396,518532000016	16446	14396,620144000015	16446	0	16446	-11786,219678000009	16446	-11786,229986000006	16446	0
16448	14396,668276000011	16448	14396,620144000015	16448	0	16448	-11786,258333000005	16448	-11786,229986000006	16448	0
16450	14396,636188000004	16450	14396,620144000015	16450	0	16450	-11786,258333000005	16450	-11786,229986000006	16450	0
16452	14396,604100000026	16452	14396,620144000015	16452	0	16452	-11786,224832000007	16452	-11786,229986000006	16452	0
16454	14396,59875200002	16454	14396,620144000015	16454	0	16454	-11786,24287100001	16454	-11786,229986000006	16454	0
16456	14396,577360000025	16456	14396,620144000015	16456	0	16456	-11786,227409000014	16456	-11786,229986000006	16456	0
16458	14396,481096000032	16458	14396,620144000015	16458	0	16458	-11786,248025000008	16458	-11786,229986000006	16458	0
16460	14396,545272000018	16460	14396,620144000015	16460	0	16460	-11786,260910000012	16460	-11786,229986000006	16460	0
16462	14396,582708000031	16462	14396,620144000015	16462	0	16462	-11786,258333000005	16462	-11786,229986000006	16462	0
16464	14396,545272000018	16464	14396,620144000015	16464	0	16464	-11786,24287100001	16464	-11786,229986000006	16464	0
16466	14396,491792000015	16466	14396,620144000015	16466	0	16466	-11786,253179000007	16466	-11786,229986000006	16466	0
16468	14396,550620000024	16468	14396,620144000015	16468	0	16468	-11786,229986000006	16468	-11786,229986000006	16468	0
16470	14396,51318400001	16470	14396,620144000015	16470	0	16470	-11786,193908000001	16470	-11786,229986000006	16470	0
16472	14396,59875200002	16472	14396,620144000015	16472	0	16472	-11786,240294000003	16472	-11786,229986000006	16472	0
16474	14396,529228000029	16474	14396,620144000015	16474	0	16474	-11786,248025000008	16474	-11786,229986000006	16474	0
16476	14396,604100000026	16476	14396,620144000015	16476	0	16476	-11786,222255	16476	-11786,229986000006	16476	0
16478	14396,577360000025	16478	14396,620144000015	16478	0	16478	-11786,235140000004	16478	-11786,229986000006	16478	0
16480	14396,684320000029	16480	14396,620144000015	16480	0	16480	-11786,260910000012	16480	-11786,229986000006	16480	0
16482	14396,609448000032	16482	14396,620144000015	16482	0	16482	-11786,248025000008	16482	-11786,229986000006	16482	0
16484	14396,593404000014	16484	14396,620144000015	16484	0	16484	-11786,245448000002	16484	-11786,229986000006	16484	0
16486	14396,497140000021	16486	14396,620144000015	16486	0	16486	-11786,217101000002	16486	-11786,229986000006	16486	0
16488	14396,55596800003	16488	14396,620144000015	16488	0	16488	-11786,227409000014	16488	-11786,229986000006	16488	0
16490	14396,577360000025	16490	14396,620144000015	16490	0	16490	-11786,219678000009	16490	-11786,229986000006	16490	0
16492	14396,630840000027	16492	14396,620144000015	16492	0	16492	-11786,222255	16492	-11786,229986000006	16492	0
16494	14396,64153600001	16494	14396,620144000015	16494	0	16494	-11786,217101000002	16494	-11786,229986000006	16494	0
16496	14396,481096000032	16496	14396,620144000015	16496	0	16496	-11786,222255	16496	-11786,229986000006	16496	0
16498	14396,545272000018	16498	14396,620144000015	16498	0	16498	-11786,271218000009	16498	-11786,229986000006	16498	0
16500	14396,614796000009	16500	14396,620144000015	16500	0	16500	-11786,224832000007	16500	-11786,229986000006	16500	0
16502	14396,582708000031	16502	14396,620144000015	16502	0	16502	-11786,209370000011	16502	-11786,229986000006	16502	0
16504	14396,523880000023	16504	14396,620144000015	16504	0	16504	-11786,253179000007	16504	-11786,229986000006	16504	0
16506	14396,534576000006	16506	14396,620144000015	16506	0	16506	-11786,217101000002	16506	-11786,229986000006	16506	0
16508	14396,630840000027	16508	14396,620144000015	16508	0	16508	-11786,232563000012	16508	-11786,229986000006	16508	0
16510	14396,572012000019	16510	14396,620144000015	16510	0	16510	-11786,255756000013	16510	-11786,229986000006	16510	0
16512	14396,577360000025	16512	14396,620144000015	16512	0	16512	-11786,273795000001	16512	-11786,229986000006	16512	0
16514	14396,59875200002	16514	14396,620144000015	16514	0	16514	-11786,258333000005	16514	-11786,229986000006	16514	0
16516	14396,545272000018	16516	14396,620144000015	16516	0	16516	-11786,250602	16516	-11786,229986000006	16516	0
16518	14396,646884000016	16518	14396,620144000015	16518	0	16518	-11786,260910000012	16518	-11786,229986000006	16518	0
16520	14396,625492000021	16520	14396,620144000015	16520	0	16520	-11786,248025000008	16520	-11786,229986000006	16520	0
16522	14396,646884000016	16522	14396,620144000015	16522	0	16522	-11786,24287100001	16522	-11786,229986000006	16522	0
16524	14396,609448000032	16524	14396,620144000015	16524	0	16524	-11786,24287100001	16524	-11786,229986000006	16524	0
16526	14396,582708000031	16526	14396,620144000015	16526	0	16526	-11786,232563000012	16526	-11786,229986000006	16526	0
16528	14396,588056000008	16528	14396,620144000015	16528	0	16528	-11786,235140000004	16528	-11786,229986000006	16528	0
16530	14396,630840000027	16530	14396,620144000015	16530	0	16530	-11786,250602	16530	-11786,229986000006	16530	0
16532	14396,545272000018	16532	14396,620144000015	16532	0	16532	-11786,255756000013	16532	-11786,229986000006	16532	0
16534	14396,588056000008	16534	14396,620144000015	16534	0	16534	-11786,235140000004	16534	-11786,229986000006	16534	0
16536	14396,539924000012	16536	14396,620144000015	16536	0	16536	-11786,21452400001	16536	-11786,229986000006	16536	0
16538	14396,550620000024	16538	14396,620144000015	16538	0	16538	-11786,250602	16538	-11786,229986000006	16538	0
16540	14396,497140000021	16540	14396,620144000015	16540	0	16540	-11786,229986000006	16540	-11786,229986000006	16540	0
16542	14396,604100000026	16542	14396,620144000015	16542	0	16542	-11786,271218000009	16542	-11786,229986000006	16542	0
16544	14396,625492000021	16544	14396,620144000015	16544	0	16544	-11786,263487000004	16544	-11786,229986000006	16544	0
16546	14396,566664000013	16546	14396,620144000015	16546	0	16546	-11786,229986000006	16546	-11786,229986000006	16546	0
16548	14396,545272000018	16548	14396,620144000015	16548	0	16548	-11786,222255	16548	-11786,229986000006	16548	0
16550	14396,523880000023	16550	14396,620144000015	16550	0	16550	-11786,211947000003	16550	-11786,229986000006	16550	0
16552	14396,566664000013	16552	14396,620144000015	16552	0	16552	-11786,255756000013	16552	-11786,229986000006	16552	0
16554	14396,625492000021	16554	14396,620144000015	16554	0	16554	-11786,248025000008	16554	-11786,229986000006	16554	0
16556	14396,593404000014	16556	14396,620144000015	16556	0	16556	-11786,255756000013	16556	-11786,229986000006	16556	0
16558	14396,588056000008	16558	14396,620144000015	16558	0	16558	-11786,237717000011	16558	-11786,229986000006	16558	0
16560	14396,55596800003	16560	14396,620144000015	16560	0	16560	-11786,21452400001	16560	-11786,229986000006	16560	0
16562	14396,55596800003	16562	14396,620144000015	16562	0	16562	-11786,245448000002	16562	-11786,229986000006	16562	0
16564	14396,593404000014	16564	14396,620144000015	16564	0	16564	-11786,219678000009	16564	-11786,229986000006	16564	0
16566	14396,572012000019	16566	14396,620144000015	16566	0	16566	-11786,245448000002	16566	-11786,229986000006	16566	0
16568	14396,539924000012	16568	14396,620144000015	16568	0	16568	-11786,229986000006	16568	-11786,229986000006	16568	0
16570	14396,662928000005	16570	14396,620144000015	16570	0	16570	-11786,237717000011	16570	-11786,229986000006	16570	0
16572	14396,539924000012	16572	14396,620144000015	16572	0	16572	-11786,255756000013	16572	-11786,229986000006	16572	0
16574	14396,550620000024	16574	14396,620144000015	16574	0	16574	-11786,245448000002	16574	-11786,229986000006	16574	0
16576	14396,59875200002	16576	14396,620144000015	16576	0	16576	-11786,222255	16576	-11786,229986000006	16576	0
16578	14396,625492000021	16578	14396,620144000015	16578	0	16578	-11786,255756000013	16578	-11786,229986000006	16578	0
16580	14396,59875200002	16580	14396,620144000015	16580	0	16580	-11786,250602	16580	-11786,229986000006	16580	0
16582	14396,566664000013	16582	14396,620144000015	16582	0	16582	-11786,278949	16582	-11786,229986000006	16582	0
16584	14396,577360000025	16584	14396,620144000015	16584	0	16584	-11786,248025000008	16584	-11786,229986000006	16584	0
16586	14396,625492000021	16586	14396,620144000015	16586	0	16586	-11786,229986000006	16586	-11786,229986000006	16586	0
16588	14396,662928000005	16588	14396,620144000015	16588	0	16588	-11786,219678000009	16588	-11786,229986000006	16588	0
16590	14396,630840000027	16590	14396,620144000015	16590	0	16590	-11786,229986000006	16590	-11786,229986000006	16590	0
16592	14396,588056000008	16592	14396,620144000015	16592	0	16592	-11786,268641000002	16592	-11786,229986000006	16592	0
16594	14396,534576000006	16594	14396,620144000015	16594	0	16594	-11786,219678000009	16594	-11786,229986000006	16594	0
16596	14396,55596800003	16596	14396,620144000015	16596	0	16596	-11786,273795000001	16596	-11786,229986000006	16596	0
16598	14396,614796000009	16598	14396,620144000015	16598	0	16598	-11786,229986000006	16598	-11786,229986000006	16598	0
16600	14396,604100000026	16600	14396,620144000015	16600	0	16600	-11786,224832000007	16600	-11786,229986000006	16600	0
16602	14396,523880000023	16602	14396,620144000015	16602	0	16602	-11786,26606400001	16602	-11786,229986000006	16602	0
16604	14396,59875200002	16604	14396,620144000015	16604	0	16604	-11786,237717000011	16604	-11786,229986000006	16604	0
16606	14396,588056000008	16606	14396,620144000015	16606	0	16606	-11786,245448000002	16606	-11786,229986000006	16606	0
16608	14396,577360000025	16608	14396,620144000015	16608	0	16608	-11786,258333000005	16608	-11786,229986000006	16608	0
16610	14396,673624000017	16610	14396,620144000015	16610	0	16610	-11786,245448000002	16610	-11786,229986000006	16610	0
16612	14396,673624000017	16612	14396,620144000015	16612	0	16612	-11786,235140000004	16612	-11786,229986000006	16612	0
16614	14396,64153600001	16614	14396,620144000015	16614	0	16614	-11786,229986000006	16614	-11786,229986000006	16614	0
16616	14396,588056000008	16616	14396,620144000015	16616	0	16616	-11786,24287100001	16616	-11786,229986000006	16616	0
16618	14396,625492000021	16618	14396,620144000015	16618	0	16618	-11786,248025000008	16618	-11786,229986000006	16618	0
16620	14396,593404000014	16620	14396,620144000015	16620	0	16620	-11786,240294000003	16620	-11786,229986000006	16620	0
16622	14396,59875200002	16622	14396,620144000015	16622	0	16622	-11786,268641000002	16622	-11786,229986000006	16622	0
16624	14396,545272000018	16624	14396,620144000015	16624	0	16624	-11786,26606400001	16624	-11786,229986000006	16624	0
16626	14396,572012000019	16626	14396,620144000015	16626	0	16626	-11786,237717000011	16626	-11786,229986000006	16626	0
16628	14396,609448000032	16628	14396,620144000015	16628	0	16628	-11786,248025000008	16628	-11786,229986000006	16628	0
16630	14396,577360000025	16630	14396,620144000015	16630	0	16630	-11786,229986000006	16630	-11786,229986000006	16630	0
